image_id,healthy,multiple_diseases,rust,scab
Test_965,0.1782315,0.17563927,0.17563929,0.47048995
Test_966,0.17487845,0.17487805,0.17487791,0.47536564
Test_967,0.17489858,0.17488368,0.17488287,0.4753349
Test_968,0.17487775,0.17487776,0.17487772,0.4753667
Test_969,0.17506148,0.17539522,0.1750139,0.47452945
Test_970,0.19012989,0.17815776,0.17813677,0.4535756
Test_971,0.18819693,0.17776985,0.17782995,0.4562033
Test_972,0.17559808,0.17512335,0.17505875,0.47421986
Test_973,0.17488447,0.17488149,0.17487973,0.4753543
Test_974,0.17495173,0.17489614,0.17489591,0.47525617
Test_975,0.1748793,0.17488413,0.17487922,0.47535744
Test_976,0.17487885,0.17487803,0.17487799,0.47536513
Test_977,0.17487797,0.17487882,0.17487796,0.4753652
Test_978,0.17487781,0.17487781,0.17487773,0.4753666
Test_979,0.24634865,0.18601562,0.1860807,0.38155502
Test_980,0.22496031,0.18375812,0.1838199,0.40746167
Test_981,0.17487781,0.17487797,0.17487778,0.47536638
Test_982,0.19189894,0.1790568,0.17867152,0.45037276
Test_983,0.17487802,0.17487837,0.1748779,0.47536573
Test_984,0.17487946,0.1748785,0.17487818,0.4753638
Test_985,0.1748781,0.17487802,0.17487784,0.47536606
Test_986,0.17489895,0.17493485,0.17489247,0.47527373
Test_987,0.17487785,0.17487827,0.17487784,0.47536606
Test_988,0.17522904,0.17495923,0.17495902,0.47485262
Test_989,0.47279283,0.1752862,0.1762511,0.1756699
Test_990,0.17489576,0.17488204,0.17488192,0.4753402
Test_991,0.17488366,0.17489251,0.17488165,0.47534224
Test_992,0.17488988,0.1748975,0.17488371,0.47532898
Test_993,0.17545977,0.17504814,0.1751964,0.4742957
Test_994,0.18012461,0.17606266,0.17606562,0.46774712
Test_995,0.17488259,0.17488289,0.1748796,0.47535497
Test_996,0.1749351,0.17492512,0.17489743,0.47524235
Test_997,0.17488998,0.17488259,0.17488092,0.47534645
Test_998,0.17494012,0.17493108,0.17489955,0.47522926
Test_999,0.17698623,0.17539907,0.17537884,0.47223592
Test_1000,0.1979074,0.17962636,0.17976427,0.4427019
Test_1001,0.19429149,0.17893697,0.1789523,0.44781923
Test_1002,0.17488281,0.17487952,0.174879,0.47535866
Test_1003,0.17487785,0.17487776,0.17487775,0.47536665
Test_1004,0.17501274,0.17492759,0.17491275,0.47514698
Test_1005,0.17601879,0.17514145,0.17514212,0.47369757
Test_1006,0.17487818,0.17487785,0.17487782,0.47536618
Test_1007,0.17490989,0.17488712,0.17488553,0.47531742
Test_1008,0.17495179,0.17491001,0.17489769,0.47524044
Test_1009,0.17488246,0.17487882,0.1748788,0.47535986
Test_1010,0.17559299,0.17504294,0.17504278,0.47432122
Test_1011,0.1748779,0.17487778,0.17487775,0.47536653
Test_1012,0.1748795,0.17488022,0.17487851,0.47536173
Test_1013,0.19331966,0.17884758,0.17894955,0.44888324
Test_1014,0.17491107,0.17491174,0.17489038,0.4752868
Test_1015,0.17789032,0.17565143,0.17559017,0.47086802
Test_1016,0.1748846,0.17488776,0.17488088,0.47534665
Test_1017,0.17574096,0.17508326,0.17508557,0.4740902
Test_1018,0.17489451,0.17493017,0.17489073,0.4752846
Test_1019,0.1748777,0.17487773,0.1748777,0.4753668
Test_1020,0.17491105,0.17501047,0.17490906,0.47516945
Test_1021,0.19493043,0.17906338,0.17906603,0.44694018
Test_1022,0.17494965,0.17491579,0.1748985,0.4752361
Test_1023,0.17571442,0.1750713,0.1750706,0.47414362
Test_1024,0.18859021,0.17784359,0.17783172,0.45573437
Test_1025,0.17487982,0.17487843,0.17487824,0.47536352
Test_1026,0.17506582,0.17496647,0.17492984,0.47503784
Test_1027,0.17487778,0.17487802,0.17487778,0.47536638
Test_1028,0.17569149,0.17509831,0.17507166,0.4741385
Test_1029,0.17623182,0.17532098,0.1752168,0.47323036
Test_1030,0.17492253,0.17489658,0.17488967,0.4752912
Test_1031,0.17488158,0.17489329,0.17488135,0.47534376
Test_1032,0.17488934,0.17488061,0.17488045,0.4753497
Test_1033,0.17616771,0.175178,0.17517598,0.47347832
Test_1034,0.17487787,0.17487836,0.17487785,0.47536585
Test_1035,0.18692522,0.17758861,0.1775108,0.45797536
Test_1036,0.17530695,0.17499706,0.17498067,0.47471538
Test_1037,0.17548615,0.1753568,0.17508201,0.47407493
Test_1038,0.17487827,0.17487997,0.17487822,0.47536346
Test_1039,0.1748798,0.17488517,0.1748795,0.4753555
Test_1040,0.17488693,0.17488374,0.17488061,0.47534877
Test_1041,0.17488408,0.17488666,0.17488058,0.47534865
Test_1042,0.17549534,0.1750472,0.17502543,0.47443202
Test_1043,0.17489912,0.17488305,0.17488277,0.47533503
Test_1044,0.1748915,0.17493722,0.17489146,0.47527987
Test_1045,0.17487778,0.17487788,0.17487776,0.4753666
Test_1046,0.17501451,0.17491837,0.17491125,0.47515586
Test_1047,0.18053107,0.17620985,0.17616017,0.46709892
Test_1048,0.17489195,0.17488119,0.17488109,0.4753457
Test_1049,0.17515135,0.17494288,0.17494711,0.4749587
Test_1050,0.17488135,0.17488198,0.1748792,0.4753575
Test_1051,0.17488936,0.17488405,0.17488109,0.47534558
Test_1052,0.17498139,0.17490642,0.17490257,0.47520965
Test_1053,0.17491832,0.17489062,0.17488778,0.47530323
Test_1054,0.17756778,0.17550322,0.175497,0.471432
Test_1055,0.17487787,0.17487818,0.17487782,0.47536618
Test_1056,0.17488363,0.17487921,0.17487913,0.47535804
Test_1057,0.17487857,0.1748782,0.17487796,0.4753653
Test_1058,0.17498882,0.17490993,0.174905,0.47519618
Test_1059,0.17513101,0.17494321,0.1749375,0.4749883
Test_1060,0.19697553,0.17943439,0.1794227,0.4441674
Test_1061,0.17670935,0.17533746,0.1753077,0.47264546
Test_1062,0.17491865,0.17488763,0.17488728,0.47530648
Test_1063,0.17492917,0.17490523,0.17489256,0.47527307
Test_1064,0.17694618,0.17537963,0.17535864,0.47231552
Test_1065,0.32251206,0.18924683,0.19403185,0.29420927
Test_1066,0.1748778,0.17487799,0.17487778,0.47536638
Test_1067,0.17487934,0.17487812,0.1748781,0.47536445
Test_1068,0.17488794,0.17488332,0.17488076,0.47534803
Test_1069,0.1748786,0.17487794,0.17487793,0.47536552
Test_1070,0.33053216,0.18885174,0.18873426,0.29188183
Test_1071,0.17487961,0.17488034,0.17487855,0.47536144
Test_1072,0.17487784,0.17487776,0.17487773,0.4753666
Test_1073,0.17487773,0.1748777,0.1748777,0.4753668
Test_1074,0.17751579,0.1754854,0.17548953,0.47150925
Test_1075,0.17488416,0.17488271,0.17487986,0.47535324
Test_1076,0.17542933,0.1750107,0.17500657,0.47455338
Test_1077,0.17489031,0.17489436,0.1748832,0.4753321
Test_1078,0.17877962,0.17577286,0.17576355,0.469684
Test_1079,0.17800198,0.1761524,0.17570424,0.47014135
Test_1080,0.1748809,0.17487958,0.17487866,0.47536078
Test_1081,0.17497826,0.17490114,0.174901,0.47521955
Test_1082,0.17488426,0.17488237,0.1748798,0.47535357
Test_1083,0.17499955,0.17500503,0.17492473,0.47507074
Test_1084,0.17503022,0.17492265,0.17491652,0.47513062
Test_1085,0.1836388,0.17687637,0.1768835,0.46260127
Test_1086,0.17831407,0.17568265,0.17568842,0.4703149
Test_1087,0.1748852,0.17489241,0.17488189,0.47534052
Test_1088,0.32683215,0.18892539,0.1890863,0.2951562
Test_1089,0.17507009,0.17500597,0.17493802,0.4749859
Test_1090,0.175703,0.17548294,0.17516327,0.4736508
Test_1091,0.1752974,0.17506796,0.17499214,0.47464252
Test_1092,0.17523591,0.17496271,0.17496099,0.47484037
Test_1093,0.17487915,0.17488393,0.17487915,0.47535777
Test_1094,0.17487986,0.1748783,0.17487824,0.47536358
Test_1095,0.17487772,0.17487773,0.1748777,0.4753668
Test_1096,0.17491685,0.17492898,0.17489493,0.4752593
Test_1097,0.1751053,0.17523484,0.17498763,0.4746723
Test_1098,0.17500097,0.17494538,0.17491354,0.4751401
Test_1099,0.39128768,0.18541336,0.18888353,0.23441543
Test_1100,0.17489438,0.17488171,0.17488162,0.4753423
Test_1101,0.17489913,0.17490113,0.17488614,0.4753136
Test_1102,0.17488681,0.17489257,0.1748822,0.4753385
Test_1103,0.17512077,0.17493653,0.1749368,0.4750059
Test_1104,0.174886,0.17488144,0.17487998,0.4753526
Test_1105,0.17487791,0.17487851,0.17487788,0.47536564
Test_1106,0.17490599,0.17488572,0.1748846,0.47532365
Test_1107,0.17487845,0.17487809,0.17487793,0.47536552
Test_1108,0.43361583,0.18083024,0.18267554,0.20287839
Test_1109,0.17487869,0.17487861,0.17487806,0.4753646
Test_1110,0.17525232,0.17498074,0.17496751,0.47479942
Test_1111,0.17777672,0.17594397,0.17562085,0.47065842
Test_1112,0.25601712,0.18683767,0.1870964,0.3700488
Test_1113,0.17493726,0.17489327,0.17489181,0.4752776
Test_1114,0.17488132,0.17488879,0.17488047,0.47534946
Test_1115,0.17488554,0.17488424,0.17488042,0.47534978
Test_1116,0.1748783,0.17487785,0.17487784,0.475366
Test_1117,0.20632026,0.18119448,0.18108253,0.43140277
Test_1118,0.17489246,0.17490977,0.17488651,0.47531134
Test_1119,0.17487775,0.17487782,0.17487775,0.4753667
Test_1120,0.17492753,0.17488931,0.17488925,0.47529387
Test_1121,0.17488757,0.17489542,0.1748829,0.47533417
Test_1122,0.17487827,0.17487945,0.17487814,0.47536412
Test_1123,0.17786257,0.17591514,0.17562859,0.47059363
Test_1124,0.1748777,0.17487773,0.1748777,0.4753668
Test_1125,0.17488298,0.17488277,0.17487966,0.47535464
Test_1126,0.19172512,0.17849188,0.1787056,0.45107734
Test_1127,0.17499761,0.17492865,0.1749099,0.4751638
Test_1128,0.17493941,0.17505702,0.17492312,0.47508037
Test_1129,0.17490198,0.17494325,0.17489466,0.47526017
Test_1130,0.17487982,0.17487824,0.17487821,0.4753637
Test_1131,0.17550837,0.17515577,0.17504798,0.47428796
Test_1132,0.19807781,0.17962053,0.17967339,0.44262823
Test_1133,0.1814245,0.17634098,0.1763516,0.46588293
Test_1134,0.17491487,0.17488635,0.17488632,0.47531247
Test_1135,0.17852837,0.1765721,0.17591302,0.4689865
Test_1136,0.17488638,0.17488752,0.1748812,0.47534493
Test_1137,0.17489657,0.17490529,0.17488644,0.47531176
Test_1138,0.17487778,0.17487787,0.17487776,0.4753666
Test_1139,0.1748789,0.17487806,0.17487799,0.47536504
Test_1140,0.17500599,0.17492901,0.17491144,0.47515357
Test_1141,0.17490947,0.17488825,0.17488566,0.47531655
Test_1142,0.17493428,0.17489158,0.17489105,0.47528312
Test_1143,0.17491977,0.17488791,0.17488754,0.4753048
Test_1144,0.17511418,0.17493956,0.17493534,0.4750109
Test_1145,0.17488332,0.17488159,0.17487954,0.4753556
Test_1146,0.17491668,0.17492364,0.17489369,0.47526598
Test_1147,0.17487822,0.17487992,0.17487822,0.47536364
Test_1148,0.17488308,0.17487925,0.174879,0.47535866
Test_1149,0.1748886,0.17488332,0.1748808,0.4753473
Test_1150,0.17569286,0.17507422,0.17509307,0.47413978
Test_1151,0.1970741,0.17950699,0.17948149,0.44393742
Test_1152,0.17580923,0.17510593,0.1750982,0.47398666
Test_1153,0.26552826,0.18758737,0.18848743,0.35839698
Test_1154,0.17488004,0.17488396,0.17487931,0.47535664
Test_1155,0.17488597,0.17488459,0.17488056,0.47534883
Test_1156,0.17492391,0.17488928,0.17488903,0.47529787
Test_1157,0.17487803,0.17487876,0.17487797,0.47536525
Test_1158,0.17488009,0.17488404,0.17487934,0.47535658
Test_1159,0.17488354,0.17487971,0.17487918,0.47535765
Test_1160,0.18084402,0.17624241,0.17626366,0.46664992
Test_1161,0.17574246,0.17507708,0.1750786,0.47410187
Test_1162,0.17488025,0.17487846,0.17487833,0.47536293
Test_1163,0.22702613,0.1840406,0.1841015,0.40483177
Test_1164,0.17576043,0.1750955,0.17508359,0.47406048
Test_1165,0.17487925,0.17487808,0.17487806,0.47536454
Test_1166,0.17487913,0.17487821,0.17487806,0.47536454
Test_1167,0.17487776,0.17487791,0.17487776,0.4753665
Test_1168,0.17487788,0.1748778,0.17487776,0.4753666
Test_1169,0.17488141,0.17488019,0.17487888,0.47535953
Test_1170,0.17488275,0.17488506,0.17488003,0.4753521
Test_1171,0.1748806,0.17487869,0.17487843,0.4753623
Test_1172,0.17574975,0.17507887,0.17507894,0.4740924
Test_1173,0.17701773,0.17537533,0.17539063,0.47221634
Test_1174,0.17487927,0.17487866,0.17487818,0.4753639
Test_1175,0.17572716,0.1750747,0.17507774,0.47412038
Test_1176,0.17489058,0.17488097,0.17488131,0.47534716
Test_1177,0.18230413,0.17665187,0.17656364,0.4644804
Test_1178,0.17505465,0.17495126,0.17492472,0.47506928
Test_1179,0.17560953,0.17516018,0.17506824,0.47416207
Test_1180,0.17508377,0.17557873,0.17505066,0.47428685
Test_1181,0.17492978,0.17489095,0.1748902,0.47528908
Test_1182,0.17487882,0.17488067,0.17487846,0.47536197
Test_1183,0.17503117,0.17491588,0.17491436,0.4751386
Test_1184,0.17569569,0.17512271,0.17507853,0.47410312
Test_1185,0.1797037,0.1759695,0.17597094,0.4683559
Test_1186,0.17541452,0.17500193,0.17500319,0.47458044
Test_1187,0.17492652,0.17488931,0.17488946,0.47529474
Test_1188,0.17499955,0.17491588,0.17490783,0.47517675
Test_1189,0.17545612,0.17501362,0.17501943,0.47451082
Test_1190,0.17488705,0.17491144,0.1748858,0.47531575
Test_1191,0.17490357,0.1749121,0.17488903,0.47529534
Test_1192,0.17495006,0.17489937,0.1748954,0.4752551
Test_1193,0.1750064,0.17490837,0.17491087,0.47517434
Test_1194,0.24766387,0.18750755,0.18644762,0.37838095
Test_1195,0.1756668,0.17506278,0.17506823,0.4742022
Test_1196,0.17489067,0.17488089,0.17488076,0.4753477
Test_1197,0.17488271,0.1748927,0.17488146,0.4753431
Test_1198,0.17499855,0.17494382,0.17491293,0.47514468
Test_1199,0.17496027,0.17491908,0.17490105,0.4752196
Test_1200,0.17493588,0.17489415,0.17489177,0.47527814
Test_1201,0.17489235,0.17488205,0.17488132,0.4753443
Test_1202,0.17489359,0.17488192,0.17488165,0.4753429
Test_1203,0.17489782,0.17488272,0.17488241,0.47533703
Test_1204,0.17488186,0.17487869,0.17487867,0.47536078
Test_1205,0.17496361,0.17495728,0.17490925,0.47516993
Test_1206,0.17518139,0.17495415,0.17494942,0.47491506
Test_1207,0.17488001,0.1748865,0.17487979,0.47535372
Test_1208,0.17496482,0.1749078,0.17489983,0.47522762
Test_1209,0.1750413,0.17492732,0.17491788,0.47511345
Test_1210,0.1748843,0.17488207,0.17487977,0.4753539
Test_1211,0.17490295,0.17489503,0.17488575,0.47531617
Test_1212,0.17683338,0.17533465,0.17534463,0.47248742
Test_1213,0.17489764,0.17490242,0.17488609,0.4753139
Test_1214,0.1748777,0.17487772,0.1748777,0.4753668
Test_1215,0.17487802,0.1748785,0.17487791,0.47536564
Test_1216,0.17491019,0.1748935,0.17488688,0.47530943
Test_1217,0.17735638,0.17545041,0.17548159,0.4717116
Test_1218,0.17488003,0.17488624,0.17487974,0.475354
Test_1219,0.17488341,0.17487909,0.17487904,0.4753584
Test_1220,0.17489192,0.17488174,0.17488115,0.47534522
Test_1221,0.17676465,0.1755922,0.17537312,0.47227004
Test_1222,0.17487861,0.17487802,0.17487793,0.4753654
Test_1223,0.17487796,0.17487854,0.17487791,0.47536564
Test_1224,0.17493236,0.17489041,0.17489043,0.4752868
Test_1225,0.17570603,0.17513181,0.17508318,0.474079
Test_1226,0.17489003,0.17488359,0.17488113,0.47534522
Test_1227,0.17791012,0.17556879,0.17557502,0.47094607
Test_1228,0.3093198,0.18919504,0.19278985,0.30869532
Test_1229,0.18359268,0.1768396,0.17690559,0.4626621
Test_1230,0.17801276,0.17575449,0.1756371,0.47059563
Test_1231,0.3947511,0.18513699,0.18570219,0.23440975
Test_1232,0.1755661,0.17510487,0.17504919,0.47427988
Test_1233,0.17506623,0.17492202,0.17492302,0.47508875
Test_1234,0.17493333,0.17496291,0.17490439,0.47519943
Test_1235,0.40042555,0.18441111,0.18446058,0.23070268
Test_1236,0.17487821,0.1748784,0.17487796,0.47536546
Test_1237,0.1749581,0.17489631,0.17489637,0.47524923
Test_1238,0.17490786,0.17488532,0.17488486,0.4753219
Test_1239,0.17487806,0.17487782,0.17487781,0.47536632
Test_1240,0.17497447,0.17490016,0.17490017,0.4752252
Test_1241,0.17731154,0.17601226,0.1755569,0.47111934
Test_1242,0.17487827,0.17487979,0.17487821,0.4753637
Test_1243,0.17487772,0.17487773,0.1748777,0.4753668
Test_1244,0.17492257,0.17488992,0.17488876,0.47529873
Test_1245,0.17487803,0.17487875,0.17487797,0.47536525
Test_1246,0.17487903,0.17487803,0.17487802,0.47536486
Test_1247,0.17487776,0.17487791,0.17487776,0.4753666
Test_1248,0.1748778,0.17487799,0.17487778,0.4753665
Test_1249,0.17490399,0.17488414,0.17488393,0.47532803
Test_1250,0.17615072,0.17517397,0.17518674,0.4734886
Test_1251,0.17488036,0.1748798,0.17487861,0.47536132
Test_1252,0.17488264,0.17489037,0.174881,0.4753459
Test_1253,0.17488055,0.17488688,0.17487995,0.4753526
Test_1254,0.22330429,0.18367288,0.18451254,0.40851027
Test_1255,0.17550237,0.17502488,0.17503841,0.47443432
Test_1256,0.17487843,0.17488036,0.17487833,0.47536287
Test_1257,0.17488398,0.17490287,0.17488362,0.47532955
Test_1258,0.17487809,0.17487805,0.17487784,0.47536606
Test_1259,0.17519802,0.17498003,0.1749576,0.47486436
Test_1260,0.45914903,0.17742923,0.17867509,0.18474667
Test_1261,0.18175642,0.1774944,0.17676209,0.46398708
Test_1262,0.17610739,0.17526023,0.17518519,0.4734471
Test_1263,0.17490403,0.1748851,0.17488408,0.47532675
Test_1264,0.17487912,0.17488033,0.17487846,0.47536206
Test_1265,0.17496341,0.17493452,0.174905,0.47519705
Test_1266,0.17492415,0.17493424,0.17489713,0.47524443
Test_1267,0.174879,0.17487846,0.17487809,0.47536445
Test_1268,0.17501453,0.17491004,0.17491056,0.47516486
Test_1269,0.17487776,0.17487785,0.17487776,0.4753667
Test_1270,0.17489022,0.17488067,0.17488064,0.4753485
Test_1271,0.17541511,0.17500398,0.17500754,0.4745734
Test_1272,0.29909515,0.18974386,0.1943149,0.3168461
Test_1273,0.1749853,0.17490302,0.17490281,0.4752089
Test_1274,0.2242936,0.18368308,0.18400945,0.40801388
Test_1275,0.17523254,0.17495975,0.17495997,0.47484773
Test_1276,0.17487772,0.17487772,0.17487772,0.47536686
Test_1277,0.17487772,0.17487775,0.17487772,0.47536677
Test_1278,0.17492808,0.1748897,0.17488967,0.4752926
Test_1279,0.17489584,0.17488821,0.17488313,0.47533283
Test_1280,0.17511182,0.17493229,0.17493187,0.47502407
Test_1281,0.17487778,0.17487784,0.17487773,0.4753666
Test_1282,0.19824854,0.17966114,0.17974713,0.44234315
Test_1283,0.17496741,0.17489871,0.17489849,0.4752354
Test_1284,0.17487784,0.1748782,0.17487782,0.47536618
Test_1285,0.17487828,0.17487954,0.17487817,0.475364
Test_1286,0.17600565,0.17514977,0.17514323,0.47370142
Test_1287,0.18115066,0.1762975,0.17635451,0.4661973
Test_1288,0.17488556,0.17489016,0.17488156,0.47534272
Test_1289,0.21830164,0.18291238,0.1834597,0.41532627
Test_1290,0.17487775,0.17487787,0.17487775,0.47536665
Test_1291,0.17487861,0.17487869,0.17487806,0.47536466
Test_1292,0.17492029,0.17488836,0.1748878,0.47530356
Test_1293,0.17505698,0.17492042,0.17492005,0.47510263
Test_1294,0.17488685,0.17488891,0.17488152,0.4753427
Test_1295,0.17699063,0.17536232,0.17536543,0.4722816
Test_1296,0.1995223,0.17989223,0.17998,0.4406055
Test_1297,0.17488223,0.17489395,0.1748816,0.47534212
Test_1298,0.17487824,0.17487888,0.17487803,0.47536486
Test_1299,0.17488399,0.17488013,0.17487936,0.47535646
Test_1300,0.17487794,0.17487782,0.17487778,0.4753665
Test_1301,0.17487852,0.17488115,0.17487851,0.4753618
Test_1302,0.17487809,0.17487781,0.1748778,0.47536626
Test_1303,0.17488861,0.17488074,0.17488034,0.47535032
Test_1304,0.17489365,0.17488697,0.17488252,0.47533685
Test_1305,0.1846757,0.1771125,0.17704313,0.46116877
Test_1306,0.17489487,0.17489617,0.17488445,0.47532457
Test_1307,0.17487775,0.17487781,0.17487775,0.4753667
Test_1308,0.17487781,0.17487781,0.17487773,0.4753666
Test_1309,0.17573364,0.17508292,0.17507856,0.47410494
Test_1310,0.17487773,0.1748777,0.1748777,0.4753668
Test_1311,0.17496502,0.17489819,0.17489819,0.47523862
Test_1312,0.33812913,0.18856776,0.19080184,0.2825013
Test_1313,0.174899,0.17489013,0.17488407,0.47532675
Test_1314,0.17489588,0.17488322,0.17488214,0.4753387
Test_1315,0.17579962,0.17509072,0.1750936,0.4740161
Test_1316,0.17504877,0.17492254,0.17491826,0.47511044
Test_1317,0.17500578,0.17499357,0.17492391,0.47507682
Test_1318,0.18201557,0.17647381,0.17646998,0.46504065
Test_1319,0.17487903,0.17487814,0.17487803,0.47536477
Test_1320,0.17487854,0.17488018,0.17487833,0.47536293
Test_1321,0.17488499,0.17488569,0.1748806,0.4753487
Test_1322,0.30160728,0.18924621,0.19087638,0.31827015
Test_1323,0.17488225,0.17488952,0.17488079,0.47534752
Test_1324,0.17547484,0.17504023,0.1750201,0.47446486
Test_1325,0.17499761,0.17497875,0.17491952,0.4751041
Test_1326,0.17488302,0.17489539,0.17488202,0.47533956
Test_1327,0.17487872,0.17487822,0.17487799,0.47536504
Test_1328,0.17586839,0.17510621,0.17510587,0.47391954
Test_1329,0.17488404,0.17487928,0.1748792,0.4753575
Test_1330,0.17488274,0.17489648,0.17488219,0.4753387
Test_1331,0.2083041,0.18153228,0.18147494,0.42868868
Test_1332,0.17487775,0.17487781,0.17487775,0.4753667
Test_1333,0.17691514,0.175365,0.17534758,0.4723723
Test_1334,0.17488204,0.17487925,0.17487884,0.47535992
Test_1335,0.17504811,0.17491893,0.17491944,0.4751135
Test_1336,0.17487802,0.1748783,0.17487787,0.47536573
Test_1337,0.17488351,0.17490074,0.17488314,0.47533265
Test_1338,0.17490561,0.17492543,0.17489192,0.47527698
Test_1339,0.17494442,0.17491676,0.1748978,0.4752411
Test_1340,0.18272306,0.19798097,0.18017747,0.43911844
Test_1341,0.17488313,0.17488378,0.17487986,0.47535318
Test_1342,0.1748933,0.17490336,0.17488548,0.47531784
Test_1343,0.1748786,0.1748789,0.1748781,0.4753644
Test_1344,0.17490414,0.17488503,0.17488414,0.4753267
Test_1345,0.17490447,0.1748839,0.1748839,0.47532776
Test_1346,0.17490375,0.17488423,0.17488386,0.47532818
Test_1347,0.17488942,0.17488049,0.17488043,0.4753497
Test_1348,0.17529489,0.17497867,0.17497683,0.47474965
Test_1349,0.1754262,0.17501234,0.17501454,0.47454694
Test_1350,0.17493373,0.17489147,0.17489101,0.4752838
Test_1351,0.17487776,0.17487785,0.17487776,0.4753667
Test_1352,0.17488386,0.17488183,0.17487963,0.47535464
Test_1353,0.17990334,0.17665584,0.17615645,0.46728432
Test_1354,0.175463,0.17523487,0.17505503,0.4742471
Test_1355,0.17905828,0.17623402,0.17591254,0.4687951
Test_1356,0.17487775,0.17487773,0.17487773,0.4753668
Test_1357,0.1750565,0.1749843,0.17493133,0.47502786
Test_1358,0.17487772,0.17487776,0.17487772,0.47536677
Test_1359,0.17571741,0.1750759,0.17507309,0.4741336
Test_1360,0.17846891,0.17574415,0.17570186,0.47008517
Test_1361,0.17491142,0.17488578,0.17488559,0.4753172
Test_1362,0.1749727,0.17491975,0.17490447,0.4752031
Test_1363,0.17626789,0.17524995,0.175211,0.47327113
Test_1364,0.17514148,0.17493926,0.17493923,0.47498003
Test_1365,0.18476526,0.17707434,0.17718476,0.4609756
Test_1366,0.1749155,0.17488682,0.17488694,0.47531068
Test_1367,0.17729692,0.17543256,0.17544506,0.4718254
Test_1368,0.17492191,0.17488801,0.17488803,0.475302
Test_1369,0.1748885,0.17488025,0.17488024,0.47535104
Test_1370,0.1749554,0.17493781,0.17490359,0.4752032
Test_1371,0.17488386,0.17487979,0.17487925,0.47535706
Test_1372,0.17487888,0.17488205,0.17487875,0.47536033
Test_1373,0.17498484,0.17501067,0.17492375,0.47508073
Test_1374,0.1748786,0.17487818,0.17487797,0.47536525
Test_1375,0.17489256,0.17488173,0.17488135,0.47534436
Test_1376,0.17515564,0.1750507,0.17496268,0.47483093
Test_1377,0.17507675,0.17492916,0.17492473,0.47506928
Test_1378,0.17496823,0.17489892,0.17489867,0.4752342
Test_1379,0.17487772,0.17487772,0.17487772,0.47536686
Test_1380,0.17488149,0.17489046,0.1748808,0.4753472
Test_1381,0.1934281,0.17902912,0.17881316,0.44872966
Test_1382,0.17494974,0.17489675,0.17489521,0.47525832
Test_1383,0.17487782,0.17487817,0.17487782,0.47536626
Test_1384,0.17487772,0.17487776,0.17487772,0.47536677
Test_1385,0.17487772,0.17487772,0.17487772,0.47536686
Test_1386,0.17569722,0.17506666,0.17506732,0.47416872
Test_1387,0.17488758,0.17488085,0.17488022,0.4753514
Test_1388,0.17487988,0.1748811,0.17487875,0.47536024
Test_1389,0.17491896,0.17493291,0.1748959,0.47525224
Test_1390,0.19858666,0.18027483,0.17989285,0.44124568
Test_1391,0.17524968,0.1757716,0.17512359,0.47385517
Test_1392,0.17487846,0.17487879,0.17487806,0.47536477
Test_1393,0.17521943,0.17496598,0.17496203,0.47485262
Test_1394,0.17530008,0.1749783,0.17498474,0.47473687
Test_1395,0.17491086,0.17500252,0.1749074,0.4751792
Test_1396,0.17487814,0.17487845,0.17487793,0.4753654
Test_1397,0.17492221,0.17488956,0.17488848,0.47529975
Test_1398,0.17496045,0.17490087,0.1748976,0.4752411
Test_1399,0.17487788,0.17487836,0.17487787,0.47536594
Test_1400,0.1750602,0.17519875,0.17497285,0.47476825
Test_1401,0.17487772,0.17487772,0.17487772,0.47536686
Test_1402,0.2116467,0.18189326,0.18214682,0.42431313
Test_1403,0.17488593,0.17487967,0.17487964,0.47535473
Test_1404,0.1748818,0.17487878,0.17487867,0.47536072
Test_1405,0.17499995,0.17524119,0.17496984,0.47478905
Test_1406,0.17488341,0.17488375,0.17487992,0.4753529
Test_1407,0.17489487,0.17489508,0.17488423,0.47532588
Test_1408,0.25882205,0.18712275,0.18789183,0.36616343
Test_1409,0.17487776,0.17487793,0.17487775,0.47536653
Test_1410,0.17542866,0.17500553,0.17500553,0.47456035
Test_1411,0.17487805,0.1748785,0.17487791,0.47536558
Test_1412,0.17489603,0.1749077,0.17488678,0.4753095
Test_1413,0.17487869,0.17488164,0.17487864,0.47536105
Test_1414,0.17488657,0.1748961,0.17488281,0.4753345
Test_1415,0.17488071,0.17487904,0.17487852,0.47536173
Test_1416,0.37905005,0.18628596,0.18686955,0.24779448
Test_1417,0.17487776,0.17487787,0.17487776,0.4753667
Test_1418,0.18636955,0.1773886,0.17741245,0.4588294
Test_1419,0.17487799,0.174878,0.17487782,0.47536626
Test_1420,0.20914103,0.18147647,0.18157227,0.42781025
Test_1421,0.17487772,0.17487772,0.17487772,0.47536686
Test_1422,0.17487797,0.17487872,0.17487796,0.47536537
Test_1423,0.17493406,0.17489132,0.17489094,0.47528368
Test_1424,0.17499809,0.17493773,0.17491196,0.47515216
Test_1425,0.17488979,0.17491846,0.17488761,0.4753041
Test_1426,0.17825033,0.1756468,0.17566183,0.470441
Test_1427,0.17489165,0.1748819,0.17488112,0.4753453
Test_1428,0.1748778,0.17487788,0.17487776,0.4753666
Test_1429,0.1762734,0.17543326,0.17524543,0.4730479
Test_1430,0.17537136,0.17499462,0.17499427,0.47463977
Test_1431,0.17488195,0.17488755,0.17488037,0.4753501
